date,ticker,nav,open,high,low,close,volume,trading_value,base_index
2026-02-27,139240,16536.56,16095,16980,16020,16565,174925,2912170319,1634.48
2026-02-27,227540,25085.88,25195,25195,24740,25020,45484,1133483802,2641.56
2026-02-27,243880,250042.05,238335,260000,238335,251510,96957,24296558975,9552.89
2026-02-27,310960,54759.5,55720,55890,53890,55235,156574,8569046081,1231.09
2026-02-27,252000,21289.09,21405,21415,21140,21365,2498,53174875,4043.53
2026-02-27,267770,84592.68,82890,87215,81400,84435,2557154,213866165489,4616.85
2026-02-27,252710,254.0,260,264,246,255,69967759,17906573593,4616.85
2026-02-27,243890,12394.68,11850,13000,11845,12400,54450,669702491,1901.8
2026-02-27,315270,24584.23,24880,24880,24500,24515,10108,249608770,2444.55
2026-02-27,289480,10273.07,10240,10250,10180,10235,39965,408444002,1636.69
2026-02-27,166400,19604.84,20420,20420,19645,19805,2704,53359260,560.9
2026-02-27,0104N0,18778.47,18540,19100,18480,18805,685229,12886044873,3104.45
2026-02-27,0001S0,51117.98,51120,51130,51115,51115,8077,412903475,109.86
2026-02-27,480260,53371.72,53345,53385,53345,53375,11475,612287817,120.46
2026-02-27,0094K0,99605.62,99595,99660,99585,99615,3722,370757609,110.41
2026-02-27,364980,11828.69,11600,11920,11420,11820,3415345,40058244890,4129.53
2026-02-27,412570,2145.02,2005,2160,1980,2130,10144514,21171232659,4129.53
2026-02-27,462010,7876.73,7580,7950,7550,7850,9150432,71281247683,2689.02
2026-02-27,305540,23970.26,23100,24120,22985,23950,1885942,44700906347,8935.82
2026-02-27,471760,19927.77,18015,20255,17980,19910,6106915,118316611075,4155.39
2026-02-27,365040,31655.7,31415,32150,31185,31780,39913,1264518188,6244.13
2026-02-27,364960,7940.49,7915,7970,7850,7920,101209,800258553,2196.26
2026-02-27,412560,2900.89,2890,3060,2800,2950,23968,69370767,2196.26
2026-02-27,475630,1060077.36,1060195,1060200,1060195,1060200,30185,32002054017,12159.85
2026-02-27,357870,57154.39,57155,57160,57155,57160,294791,16849579876,12529.95
2026-02-27,499660,1000311.85,1000400,1000405,1000400,1000405,10088,10092058332,12049.22
2026-02-27,400970,8679.05,8860,8860,8630,8650,79042,688299496,1836.89
2026-02-27,377990,25912.65,25580,26175,25130,25900,189078,4852778574,4918.56
2026-02-27,417630,19311.63,19155,19545,19060,19255,12213,235522145,4811.21
2026-02-27,449170,110284.23,110310,110315,110310,110315,103772,11447315796,1181.54
2026-02-27,292160,42949.94,42600,43695,42335,43095,7966,342895675,4171.71
2026-02-27,0072R0,15983.62,15905,16015,15905,16010,2746203,43835127949,5606.79
2026-02-27,404540,25155.27,24325,25410,24325,25215,16468,413139900,4783.56
2026-02-27,228820,17050.15,16840,17335,16785,17095,63596,1082671514,17090.39
2026-02-27,300610,6864.48,6920,6920,6765,6865,58899,402340035,557.47
2026-02-27,463250,43560.86,44270,44780,43435,43490,2619029,115505112925,6420.92
2026-02-27,138530,10943.53,10960,11130,10875,10975,696143,7656197424,11023.06
2026-02-27,445910,22537.43,22485,22770,22305,22550,34107,769686880,2292.81
2026-02-27,289260,22972.9,22895,23320,22885,23005,3423,78869510,3309.33
2026-02-27,289250,27929.52,27765,28410,27595,28085,3813,107536735,3921.63
2026-02-27,310970,41168.54,40775,41995,40530,41300,28298,1166212469,4147.41
2026-02-27,269370,19068.15,18815,19080,18815,19080,1972,37603335,3984.48
2026-02-27,248270,26473.39,26190,26235,26085,26210,11880,310623915,5711.56
2026-02-27,0025N0,11454.7,11325,11380,11325,11370,1201290,13637552560,482.67
2026-02-27,453950,28272.61,28370,28515,28130,28460,29006,823545664,646.49
2026-02-27,364990,5564.87,5610,5635,5470,5560,434544,2408094233,685.57
2026-02-27,139280,14590.83,14855,14855,14490,14560,43764,640323481,1440.4
2026-02-27,237440,10724.36,10755,10790,10720,10720,16684,179351294,1692.08
2026-02-27,319640,31161.41,31150,31255,31050,31230,45605,1420768615,2567.89
2026-02-27,160580,15708.09,15600,15710,15545,15710,408154,6377910167,306.39
2026-02-27,451530,49238.98,49075,49550,48540,49295,83911,4116390359,9346.33
2026-02-27,114820,105507.11,105470,105505,105375,105450,10090,1063986585,10344.67
2026-02-27,275980,21690.06,21225,21460,21185,21265,27532,587750335,3763.56
2026-02-27,464310,16022.83,16060,16060,15850,15965,119681,1906845211,6163.79
2026-02-27,418670,11230.03,10980,11100,10880,11060,167929,1856567664,1721.71
2026-02-27,466950,25319.51,25000,25075,24900,25025,106395,2657614227,7579.58
2026-02-27,491010,23800.45,23800,23800,23390,23690,404200,9525526716,4696.03
2026-02-27,412770,11429.11,11235,11320,11190,11230,53487,602518905,3905.66
2026-02-27,394670,12136.53,12055,12055,11915,11975,123872,1482851821,1801.49
2026-02-27,440340,12326.49,12215,12340,12200,12255,6297,77298414,1203.87
2026-02-27,476690,10259.96,10215,10215,10130,10180,65072,661421463,2640.89
2026-02-27,480310,13581.65,13535,13535,13400,13450,30592,410654242,4772.73
2026-02-27,387270,22005.64,22025,22025,21735,21830,4498,98206652,24960.04
2026-02-27,276000,20831.24,20960,21550,20795,21000,16304,342722256,5699.77
2026-02-27,394660,15995.53,15835,15835,15655,15740,45365,713742429,2190.79
2026-02-27,371450,9831.85,9530,9720,9530,9720,54530,526046637,4838.24
2026-02-27,464930,18825.76,18270,18735,18270,18690,27451,511844867,6569.78
2026-02-27,139320,22493.6,22565,22600,22465,22565,107071,2410155669,6011.08
2026-02-27,137610,5202.8,5165,5205,5165,5205,10173,52793955,70.65
2026-02-27,182490,13787.49,13775,13775,13735,13735,801,11004535,80.3
2026-02-27,272580,56331.97,56330,56345,56330,56330,32029,1804352018,13540.22
2026-02-27,157450,111197.56,111170,111210,111170,111205,227734,25324878050,13388.83
2026-02-27,105010,6926.96,6870,6950,6870,6940,21663,150310951,3361.57
2026-02-27,123320,110054.56,107675,113745,106100,109800,825309,90455649835,933.34
2026-02-27,174350,21877.76,22205,22215,21830,21830,39334,865143360,22468.64
2026-02-27,329200,4641.1,4630,4640,4615,4630,6104957,28265705581,1888.21
2026-02-27,0086C0,10420.5,10385,10430,10385,10415,13809,143738084,1000.94
2026-02-27,0086B0,10916.04,10890,10935,10845,10910,63135,687314914,858.49
2026-02-27,341850,5033.95,5035,5035,4985,5025,9268,46457482,42429.55
2026-02-27,0043B0,101784.87,101790,101795,101790,101795,132846,13522820720,118.15
2026-02-27,147970,73637.92,73815,74550,73025,73900,11223,831169068,75404.19
2026-02-27,458250,39621.48,39740,39740,39555,39650,255348,10120582646,433.44
2026-02-27,476550,7705.51,7705,7710,7695,7705,1788009,13767808686,1037.35
2026-02-27,0142D0,9457.7,8995,9195,8995,9150,340365,3093672160,9936.57
2026-02-27,491830,14183.15,14440,14440,13980,14125,35904,504817856,12623.29
2026-02-27,490090,14431.05,14345,14380,14285,14370,134522,1928691865,10377.2
2026-02-27,493810,11337.78,11265,11295,11230,11295,314252,3539455144,9749.08
2026-02-27,0102A0,8010.5,7860,7950,7860,7940,253102,2004193228,7642.57
2026-02-27,0123G0,7767.97,7660,7660,7540,7605,667969,5075612047,7732.59
2026-02-27,182480,13597.86,13460,13560,13460,13545,24323,329481381,1431.45
2026-02-27,360750,24673.02,24450,24575,24420,24565,13416526,328699063623,6878.88
2026-02-27,448290,16170.79,16075,16130,16070,16100,174358,2806712276,6878.88
2026-02-27,488500,12431.1,12275,12395,12275,12390,249686,3083251379,8290.64
2026-02-27,225040,56466.88,56055,56255,55895,56085,7659,429469727,6878.88
2026-02-27,429000,13859.82,13685,13800,13685,13755,134540,1849434964,2032.39
2026-02-27,143850,70788.1,70545,70675,70460,70545,8166,576210944,557.04
2026-02-27,225030,2481.27,2485,2495,2485,2490,16626,41358492,1038.6
2026-02-27,482730,11610.67,11475,11550,11475,11545,599842,6905689552,349.16
2026-02-27,133690,159665.46,158295,159110,158065,159050,1202903,190698158638,24960.04
2026-02-27,448300,19677.08,19595,19650,19565,19610,171060,3353432455,24960.04
2026-02-27,483240,12110.04,12115,12115,11995,12070,9632,116078408,1927.19
2026-02-27,418660,32874.9,32310,32690,32310,32690,203845,6617480657,24960.04
2026-02-27,435420,13498.71,13465,13475,13430,13460,265208,3566771058,1960.56
2026-02-27,441680,10908.91,10765,10795,10610,10740,303275,3246410168,1231.21
2026-02-27,486290,10132.59,10040,10090,10020,10090,1415412,14232573216,399.58
2026-02-27,429010,17484.23,17330,17365,17275,17340,265,4589830,1543.67
2026-02-27,203780,31312.73,31270,31270,30900,31095,36655,1135923393,6041.31
2026-02-27,245340,34690.49,34275,34490,34270,34455,29336,1008359159,48977.92
2026-02-27,456610,61341.8,60975,61335,60960,61275,36497,2229390463,1233.72
2026-02-27,329750,13392.16,13295,13390,13295,13360,278116,3710330911,154.47
2026-02-27,261110,17088.6,16940,17080,16940,17080,1586,26913240,1603.84
2026-02-27,261120,4990.92,5010,5030,4975,4995,4701,23532200,1603.84
2026-02-27,494840,14868.5,14605,14850,14605,14795,108660,1602736217,2312.22
2026-02-27,458730,14377.55,14245,14310,14215,14285,2076268,29602249424,6707.72
2026-02-27,0008S0,10042.3,9945,10010,9915,9990,275079,2738156488,291.67
2026-02-27,458750,12762.07,12560,12710,12560,12665,42979,543336965,769.16
2026-02-27,458760,11032.37,10900,10960,10880,10960,547504,5984378218,629.5
2026-02-27,0015K0,7646.33,7435,7675,7435,7645,8467,64667782,1883.65
2026-02-27,305080,13248.88,13180,13270,13170,13270,152175,2011098503,192.73
2026-02-27,0046A0,9966.03,9900,9965,9895,9960,1015831,10083048254,119.22
2026-02-27,465670,14671.9,14485,14580,14475,14560,10278,149172157,2773.3
2026-02-27,381170,28718.66,28530,28640,28420,28640,1595233,45573447092,8470.46
2026-02-27,472160,16993.43,16975,17000,16905,16960,321764,5459379521,8470.46
2026-02-27,472170,13512.66,13430,13485,13415,13475,375422,5051913273,2661.22
2026-02-27,474220,14780.7,14690,14730,14605,14725,293092,4303224749,8062.4
2026-02-27,458260,48986.45,48995,49045,48960,49005,53263,2610075425,99.22
2026-02-27,497570,17049.25,16930,16990,16885,16975,784757,13282945399,1810.84
2026-02-27,381180,30864.43,30565,30710,30505,30690,1971720,60364333969,8098.37
2026-02-27,423920,51634.84,51700,51700,50625,51250,151382,7709915912,8098.37
2026-02-27,228810,5805.38,5805,5870,5760,5800,682904,3967213586,2957.58
2026-02-27,364970,9455.92,9405,9465,9305,9435,1680484,15768093490,2883.37
2026-02-27,091230,110532.46,106005,112900,105605,110490,826452,90864504961,11008.22
2026-02-27,396500,35733.09,33980,36570,33895,36090,48153138,1715587698044,9229.58
2026-02-27,488080,52689.15,47455,54885,47100,53305,11797598,614097331727,9229.58
2026-02-27,211560,39398.26,39585,39895,38900,39590,95298,3761444934,7869.67
2026-02-27,472150,18956.96,18755,19195,18730,19010,3429203,64992991215,560.9
2026-02-27,138520,28329.69,28100,28800,27975,28415,280742,7955471987,33753.72
2026-02-27,157490,10425.42,10445,10505,10295,10460,740618,7738021472,5383.59
2026-02-27,0000D0,9848.83,9840,9840,9750,9825,131619,1288014813,1108.4
2026-02-27,228800,3652.48,3690,3700,3640,3655,654899,2399503441,1811.94
2026-02-27,227570,20641.17,20795,20935,20445,20715,10795,222529093,41574.98
2026-02-27,438330,116012.56,115965,116085,115900,115985,25378,2943621967,135.86
2026-02-27,261140,26835.25,25995,27190,25920,26875,142119,3781214937,6333.64
2026-02-27,130680,4339.58,4350,4375,4315,4375,52780,228862192,540.95
2026-02-27,217770,2391.25,2395,2410,2370,2375,22831,54436215,150.57
2026-02-27,195930,22429.64,22350,22470,22245,22250,17998,401538335,6138.41
2026-02-27,225050,15889.12,15870,15870,15860,15860,12,190335,6138.41
2026-02-27,245350,19271.96,19075,19185,19050,19185,14985,286267709,2298.23
2026-02-27,091220,16885.26,17280,17280,16865,16925,78849,1339404256,1655.74
2026-02-27,466940,27306.0,27965,27970,27265,27330,1619272,44513955911,2506.82
2026-02-27,307510,20137.79,20050,20220,19930,20060,4513,90664345,2086.8
2026-02-27,225060,15641.27,14820,15620,14820,15440,3388,51715855,1610.7
2026-02-27,453870,13478.49,13315,13350,13215,13260,255210,3387828224,25178.65
2026-02-27,236350,38927.12,38020,38485,37600,37960,1883,71592230,25178.65
2026-02-27,479730,11026.38,10795,10910,10785,10815,21950,238345678,4436.02
2026-02-27,123310,1722.92,1736,1755,1697,1726,7065156,12191605609,4616.85
2026-02-27,365000,5462.89,5375,5500,5330,5460,755340,4101043833,1361.68
2026-02-27,195920,33313.34,33260,33545,33080,33535,1150,38302367,3938.68
2026-02-27,241180,32582.33,32150,32830,32065,32830,79704,2582911065,58850.27
2026-02-27,465660,22996.46,22760,22770,22020,22555,36339,809862602,6935.56
2026-02-27,292560,8555.99,8480,8535,8475,8520,287961,2451992997,475.92
2026-02-27,494670,30953.56,30985,31400,30700,30845,1777041,55133438630,4771.47
2026-02-27,451540,54946.95,54890,55010,54820,54945,28935,1589557695,118.9
2026-02-27,150460,8096.7,8125,8140,8045,8080,100823,816482638,4152.83
2026-02-27,302190,51347.68,51305,51370,51270,51320,10477,537508459,10385.31
2026-02-27,157500,19982.21,20120,20650,19900,20000,2773547,55896287156,9843.78
2026-02-27,307520,22774.74,22800,23110,22525,22715,1064752,24292172019,3364.1
2026-02-27,0067Y0,12873.96,12575,13150,12575,12980,31810,411911852,1042.51
2026-02-27,192090,13039.76,12860,13000,12785,12865,111206,1429813751,4710.65
2026-02-27,204480,29080.19,28740,28740,27960,28240,13407,378691227,4710.65
2026-02-27,217780,5424.73,5435,5435,5310,5335,182,975082,4710.65
2026-02-27,245360,13331.84,13220,13395,13130,13375,101410,1346474734,8859.49
2026-02-27,414780,12888.5,12695,12850,12595,12800,480533,6122340308,1488.02
2026-02-27,0067V0,11217.23,10975,11035,10765,10960,26458,288170442,2377.7
2026-02-27,371470,8479.94,8425,8495,8285,8455,63976,535206574,1713.6
2026-02-27,396520,11497.14,11200,11350,11150,11290,420813,4737565455,258.63
2026-02-27,371460,12483.87,12310,12430,12235,12280,1698967,20919178374,2452.7
2026-02-27,456680,9625.27,9220,9505,9220,9380,23079,215307280,2452.7
2026-02-27,0133E0,9382.62,9350,9350,9220,9350,23232,215638767,2466.24
2026-02-27,396510,9207.64,8990,9010,8880,8970,32245,288309170,2245.78
2026-02-27,0047A0,11369.08,11205,11345,11155,11285,588817,6615463329,3680.48
2026-02-27,117690,21450.8,21200,21430,21160,21430,9222,196607596,9327.14
2026-02-27,371160,8084.72,8035,8150,8020,8125,2196623,17764135624,5137.84
2026-02-27,438320,6972.95,7050,7235,6960,7135,59083,415829214,5137.84
2026-02-27,0053L0,13385.77,13250,13375,13165,13250,981037,12996083588,3169.47
2026-02-27,0117V0,18501.84,18810,19075,18340,18555,6922271,129290306586,27064.6
2026-02-27,292150,34374.73,33855,35170,33640,34490,8355385,286987548259,12081.84
2026-02-27,0052D0,17490.78,17650,17720,17285,17595,570142,9988008660,2355.0
2026-02-27,0104P0,12960.32,13090,13125,12820,12985,75911,981749235,3085.94
2026-02-27,496080,27615.43,27365,28160,27140,27690,1888576,52055079850,2798.87
2026-02-27,0091P0,20091.23,20200,21060,19870,20145,7839142,158994237923,4381.33
2026-02-27,471780,26583.87,26710,26970,25890,26595,171720,4529348332,4234.68
2026-02-27,0148J0,14820.64,14690,15025,14540,14810,5763892,85292729724,9704.45
2026-02-27,232080,21540.44,20975,21750,20960,21525,9132169,195598881650,2116.6
2026-02-27,233160,22903.62,21675,23305,21550,22780,2421760,54509992747,2116.6
2026-02-27,261060,25166.57,24480,25480,24335,25200,198500,4958375752,1290.37
2026-02-27,261070,21815.99,21355,21960,21270,21725,600389,12986533316,7581.19
2026-02-27,250780,2069.94,2135,2135,2055,2075,847360,1772089242,2462.38
2026-02-27,461580,19927.95,19455,20080,19380,19990,551138,10893850053,2522.16
2026-02-27,277630,65125.25,64765,66175,64195,65340,197494,12855427986,6244.13
2026-02-27,210780,27025.79,27445,27445,26830,27085,105898,2869040673,5337.45
2026-02-27,277640,33441.18,33120,34045,32935,33555,180836,6045277976,6659.53
2026-02-27,277650,24038.07,24290,24290,23910,23970,1661,39919680,4672.05
2026-02-27,376410,21983.52,21750,22340,21600,22060,12708,279168026,3703.32
2026-02-27,447770,14717.24,14605,14660,14140,14630,977326,14278369813,3758.87
2026-02-27,0060H0,12284.94,12210,12270,12195,12260,210619,2577107108,1173.05
2026-02-27,387280,13994.29,13855,14260,13500,14000,35324,489899507,3512.03
2026-02-27,449690,39189.77,39020,39700,38390,39010,748,29157072,9535.21
2026-02-27,449680,14054.24,13995,14500,13900,14445,2057,29380194,6206.78
2026-02-27,143860,55849.33,55150,56000,55000,55720,204065,11338643641,5677.89
2026-02-27,138540,73711.46,68970,75170,68585,73900,3632307,260736225765,87320.89
2026-02-27,228790,3696.99,3720,3725,3665,3695,3555445,13139647139,3728.91
2026-02-27,441800,30254.85,30110,30780,29910,30275,997447,30213850848,933.34
2026-02-27,463050,21242.92,20735,21495,20640,21175,2159761,45580867544,5677.89
2026-02-27,404120,27112.58,26590,27480,26245,27070,12695,341616154,4783.56
2026-02-27,385710,13681.21,13410,13805,13410,13705,30515,418607387,2196.26
2026-02-27,410870,12613.42,12405,12690,12405,12560,48469,610608625,775.19
2026-02-27,456600,42039.26,41830,42000,41540,41885,484323,20227205132,421.24
2026-02-27,485810,10619.59,10700,10700,10445,10530,8576,90105370,1693.33
2026-02-27,494180,14113.65,13955,14030,13755,14025,597,8307515,1402.49
2026-02-27,478150,22689.24,22360,22530,22350,22435,392986,8825086778,3454.95
2026-02-27,0113D0,11518.82,11395,11520,11245,11505,349723,3996281817,2396.9
2026-02-27,426020,29067.08,28875,29140,28705,29010,160395,4644424786,6878.88
2026-02-27,426030,37666.01,37225,37695,37225,37495,468482,17525759732,24960.04
2026-02-27,0019K0,11897.34,11890,11890,11780,11820,384180,4537076438,2123.62
2026-02-27,0036D0,10914.68,10755,10890,10750,10845,154337,1674158856,6707.72
2026-02-27,0043Y0,16088.78,15940,15970,15620,15840,334415,5282228202,2755.32
2026-02-27,495060,25824.36,25545,26355,25310,25840,438951,11307912189,2798.87
2026-02-27,385720,23164.22,22825,23645,22620,23190,499640,11580260980,6244.13
2026-02-27,108590,93817.39,93490,95400,92535,93950,4345,406807705,933.34
2026-02-27,145850,102310.16,101995,103745,100030,102420,245,24870780,25884.59
2026-02-27,472720,25881.31,25945,26175,25495,25965,8548,220803136,933.34
2026-02-27,496130,23905.39,23815,24275,23560,23975,3083,73708200,2798.87
2026-02-27,433250,23862.0,23640,24085,23620,23915,204,4880080,933.34
2026-02-27,494220,34230.32,34100,35135,33700,34345,665687,22847570896,6476.82
2026-02-27,470310,14807.99,14620,14970,14610,14875,1150,16969650,2304.15
2026-02-27,476000,12993.31,12345,13170,12345,12960,2100,27234395,1749.45
2026-02-27,422260,11007.46,10975,11145,10975,10995,1882,20755430,1092.44
2026-02-27,452440,19491.31,19460,19610,19390,19435,200,3892780,2833.31
2026-02-27,448100,96720.2,95825,98470,95330,97040,121168,11722082325,933.34
2026-02-27,413930,24629.19,24430,25040,24180,24645,8420,208679045,3516.92
2026-02-27,0088N0,13532.83,13455,13660,13325,13500,49803,674168879,4955.55
2026-02-27,458030,54271.74,54260,54275,54260,54265,3591,194851755,121.72
2026-02-27,426150,55125.4,55010,55165,54885,55105,401,22088050,113.1
2026-02-27,444490,18845.11,18665,18775,18660,18750,127281,2384028685,6878.88
2026-02-27,489290,14646.91,14570,14615,14475,14615,23912,347162877,5712.69
2026-02-27,440910,27529.32,27075,27255,27075,27210,50558,1372422445,43821.05
2026-02-27,474590,30801.65,30370,31440,30220,30905,148386,4582881735,6680.15
2026-02-27,496020,51565.89,51560,51570,51560,51570,3139,161857619,118.83
2026-02-27,488720,50398.83,50275,50435,50275,50375,14606,736152375,109.56
